price,address,postal_code,bed,full_bath,half_bath,property_area,property_type
639900,28 COTTONWOOD ST NW,T3B 5X4,4.0,3.0,,2046.0,house
374900,8601 - 400 EAU CLAIRE AVE SW,T2P 4X2,1.0,1.0,,710.0,condo
320000,135 MT ABERDEEN Manor SE,T2Z 3N8,2.0,2.0,1.0,988.0,townhouse
389000,216 - 323 20 AVE SW,T2S 2G5,2.0,2.0,,704.0,condo
799900,2617 25A ST SW,T3E 1Z3,4.0,3.0,1.0,1922.0,house
599900,9460 ALMOND CRES SE,T2J 1B6,4.0,3.0,,1067.0,house
499900,2824 1 Street NW,T2M 4X8,3.0,3.0,1.0,1482.0,townhouse
569000,179 PANTEGO CLOSE NW,T3K 0K2,4.0,3.0,1.0,2302.0,house
309898,706 - 15 EVANSCREST PK NW,T3R 1V5,2.0,2.0,1.0,1206.0,townhouse
437950,88 ARMSTRONG CRES SE,T2J 0X3,4.0,1.0,1.0,1126.0,house
325000,26 HUNTERHORN CRES NE,T2K 6J4,2.0,1.0,1.0,897.0,house
659000,27 SAGE VALLEY CRT NW,T3R 0E8,4.0,2.0,1.0,2733.0,house
820000,131 PARKSIDE PL SE,T2J 4K2,4.0,4.0,,2172.0,house
339900,112 - 2212 34 AVE SW,T2T 2C6,2.0,2.0,,985.0,condo
1150000,5780 BUCKBOARD RD NW,T3A 4R6,7.0,6.0,,3298.0,house
209900,108 - 647 1 AVE NE,T2E 0B5,2.0,1.0,,904.0,condo
394900,132 MACEWAN DR NW,T3K 2P7,4.0,2.0,1.0,1090.0,house
549900,11 CRANBROOK CRT SE,T3M 2X6,3.0,2.0,1.0,2460.0,house
364900,1007 MAHOGANY BLVD SE,T3M 3E4,3.0,2.0,1.0,1204.0,house
370000,394 AUBURN BAY AVE SE,T3M 2C8,3.0,2.0,1.0,1291.0,house
529999,179 WOOD VALLEY DR SW,T2W 5T5,3.0,3.0,,1837.0,house
374900,10 TARALEA BAY NE,T3J 5H1,3.0,2.0,1.0,1435.0,house
599900,25 PUMP HILL LANDNG SW,T2V 5C1,2.0,1.0,,1531.0,house
458800,215 64 AVE NW,T2K 0L9,5.0,3.0,1.0,1092.0,house
649900,19 COUGAR RIDGE VIEW SW,T3H 4X3,5.0,3.0,1.0,2266.0,house
487900,175 SILVERADO PLAINS CLOSE SW,T2X 0G4,3.0,2.0,1.0,2134.0,house
379900,234 - 6868 SIERRA MORENA BLVD SW,T3H 3R6,2.0,2.0,,1252.0,condo
949115,11 BROWN CRES NW,T2L 1N4,4.0,3.0,,1546.0,house
167500,205 - 1033 15 AVE SW,T2R 0S5,1.0,1.0,,675.0,condo
208000,94 - 200 SHAWNESSY DR SW,T2Y 1G8,2.0,1.0,1.0,948.0,townhouse
349000,201 - 823 5 AVE NW,T2N 0R5,1.0,2.0,,738.0,condo
154900,1225 - 2395 EVERSYDE AVE SW,T2Y 0B5,1.0,1.0,,699.0,condo
479900,2225 16 ST SE,T2G 3P8,3.0,1.0,1.0,1070.0,house
699900,127 TUSCANY RAVINE HTS NW,T3L 0C2,3.0,2.0,1.0,1230.0,house
899000,1828 31 AVE SW,T2T 1S7,4.0,4.0,1.0,2101.0,house
389900,239 COVENTRY CLOSE NE,T3K 4A5,4.0,3.0,,1144.0,house
350000,408 - 910 18 AVE SW,T2T 0H1,2.0,2.0,,955.0,condo
309900,126 ROCKY VISTA Circle NW,T3G 5B9,3.0,2.0,1.0,1232.0,townhouse
629900,"2, 4303 16 Street SW",T2T 4J1,2.0,2.0,1.0,1372.0,townhouse
439000,43 EVANSMEADE CRES NW,T3P 1C1,4.0,3.0,1.0,1354.0,house
227500,416 - 10 SIERRA MORENA MEWS SW,T3H 3K5,2.0,2.0,,833.0,condo
850000,517 ASPEN MEADOWS Hill SW,T3H 0G3,3.0,2.0,1.0,2995.0,townhouse
524900,108 - 16 VARSITY ESTATES CIR NW,T3A 2C5,2.0,2.0,,1156.0,condo
739900,"5, 4303 16 Street SW",T2T 4J1,3.0,2.0,1.0,1610.0,townhouse
167000,401 - 738 3 AVE SW,T2P 0G7,1.0,1.0,,508.0,condo
415900,1415 1 ST NW,T2M 2S7,2.0,1.0,,800.0,house
679900,605 - 32 VARSITY ESTATES CIR NW,T3A 2Y1,2.0,2.0,1.0,1516.0,condo
1350000,1348 COLGROVE AVE NE,T2E 5C4,4.0,3.0,1.0,2696.0,house
478800,1235 21 AVE NW,T2M 1L3,4.0,2.0,,836.0,house
410000,4507 STANLEY RD SW,T2S 2P8,3.0,1.0,,1000.0,house
244900,"403, 300 Auburn Meadows Common SE",T3M 3E7,2.0,2.0,,687.0,condo
598888,15 KLAMATH PL SW,T2V 2J2,4.0,3.0,1.0,1100.0,house
1019000,420 DISCOVERY PL SW,T3H 6A2,4.0,3.0,1.0,2711.0,house
189000,306 - 1900 25A ST SW,T3E 1Y5,1.0,1.0,,758.0,condo
459900,546 ROCKY VISTA GDNS NW,T3G 0B7,3.0,3.0,,1259.0,house
189900,2439 RIVERSTONE RD SE,T2C 4E2,1.0,1.0,,,house
179900,8200 4 Street NE,T2K 0K5,1.0,1.0,,758.0,condo
434900,186 EVANSCREST PL NW,T3P 1J5,3.0,2.0,1.0,1449.0,house
369900,72 BRALORNE CRES SW,T2W 0Y8,4.0,1.0,1.0,1120.0,house
1590000,14 VALOUR Circle SW,T3E 7V5,3.0,3.0,1.0,3052.0,townhouse
360000,48 HAWKSIDE PK NW,T3G 2W4,3.0,3.0,,1205.0,house
469900,302 - 2306 17B ST SW,T2T 4S8,2.0,2.0,,1623.0,condo
280000,106 CITADEL ESTATES Manor NW,T3G 5M8,2.0,1.0,,980.0,townhouse
165000,25 - 333 BRAXTON PL SW,T2W 2E7,2.0,1.0,,471.0,house
849000,7516 SPRINGBANK WAY SW,T3H 4V4,3.0,3.0,1.0,2537.0,house
290000,21 RICHELIEU Court SW,T3E 7E9,3.0,2.0,2.0,1698.0,townhouse
409000,8004 25 ST SE,T2C 1A9,5.0,2.0,,1159.0,house
419900,202 COVEPARK PL NE,T3K 6A1,3.0,2.0,,1432.0,house
280000,148 ABALONE PL NE,T2A 6N1,3.0,1.0,1.0,1051.0,house
189000,3404 - 16320 24 ST SW,T2Y 5A1,2.0,1.0,,692.0,condo
343800,72 RIVERBROOK WAY SE,T2C 3R6,4.0,2.0,,957.0,house
240000,2B Millview   Way SW,T2Y 3E7,2.0,1.0,,548.0,townhouse
228822,302 - 1330 15 AVE SW,T3C 3N7,2.0,1.0,,814.0,condo
209900,202 - 920 68 AVE SW,T2V 0N6,2.0,1.0,,930.0,condo
698000,5814 DALGLEISH RD NW,T3A 1K5,,,,1822.0,house
388000,633 EVERMEADOW RD SW,T2Y 4W8,4.0,2.0,1.0,1292.0,house
599900,127 GLOUCESTER CRES SW,T3E 4V4,4.0,2.0,,1193.0,house
384900,58 HAWKWOOD BLVD NW,T3G 2R9,3.0,2.0,1.0,1157.0,house
400000,300 DOUGLAS GLEN BLVD SE,T2Z 2M8,4.0,2.0,1.0,1474.0,house
232800,601 - 1110 11 ST SW,T2R 1S5,1.0,1.0,,524.0,condo
489900,156 CHAPARRAL CRES SE,T2X 3K8,4.0,3.0,1.0,1972.0,house
481500,75 HARVEST GROVE COMMON NE,T3K 2M6,4.0,3.0,1.0,1803.0,house
688900,634 MCKENZIE LAKE BAY SE,T2Z 2J2,5.0,3.0,1.0,2629.0,house
650000,3524 42 ST SW,T3E 3M8,4.0,3.0,1.0,1558.0,house
635000,216 NOLANCREST RISE NW,T3R 0T3,4.0,2.0,1.0,2727.0,house
574000,4 STRATHWOOD BAY SW,T3H 1V6,3.0,3.0,,2225.0,house
760000,159 MARQUIS GROVE SE,T3M 1M6,4.0,2.0,1.0,2573.0,house
259900,212 - 12 SAGE HILL TERR NW,T3R 0W6,2.0,2.0,,704.0,condo
549900,542 SUNMILLS DR SE,T2X 2L5,4.0,3.0,,2025.0,house
975000,2603 45 ST SW,T3E 3S9,6.0,4.0,1.0,2901.0,house
270000,99 EVERSTONE PL SW,T2Y 4H7,2.0,1.0,,945.0,house
169000,102 - 507 57 AVE SW,T2V 0H3,2.0,1.0,,830.0,condo
2198000,415 31 AVE NE,T2E 9B3,,,,,
849900,6 VALLEY WOODS LANDNG NW,T3B 6A1,4.0,3.0,1.0,2470.0,house
388900,56 CORNERSTONE PK NE,T3N 1S1,3.0,2.0,1.0,1513.0,house
430000,15 PRESTWICK LANDNG SE,T2Z 3S3,3.0,3.0,1.0,1740.0,house
369900,4407 VISSAR CRES NW,T3A 0M6,3.0,2.0,,852.0,house
599900,50 STRATHRIDGE WAY SW,T3H 4M2,3.0,2.0,1.0,2201.0,house
469000,958 HARVEST HILLS DR NE,T3K 4L6,5.0,3.0,,1246.0,house
489900,6304 BOWVIEW RD NW,T3B 2H5,2.0,1.0,,1344.0,house
559000,438 ASTORIA CRES SE,T2J 0Y7,3.0,2.0,1.0,1106.0,house
635000,69 SADDLESTONE PL NE,T3J 0Z6,5.0,4.0,,2628.0,house
499000,36 COPPERLEAF WAY SE,T2Z 0H8,4.0,3.0,1.0,2131.0,house
329900,812 CANFIELD WAY SW,T2W 1K1,4.0,2.0,,1048.0,house
105000,427 - 333 GARRY CRES NE,T2K 5W9,1.0,1.0,,712.0,condo
488000,88 SANDSTONE RD NW,T3K 2W9,5.0,3.0,,1328.0,house
719900,3620 1 ST SW,T2S 1R3,3.0,3.0,1.0,1822.0,house
229900,6148 BOWNESS Road NW,T3B 0E1,2.0,2.0,,826.0,condo
448000,304 HENDON DR NW,T2K 1Z5,4.0,1.0,,977.0,house
2699000,3803 11 ST SW,T2T 3M5,6.0,4.0,1.0,3736.0,house
449900,108 SAVANNA RD NE,T3J 0V7,4.0,3.0,1.0,1614.0,house
289988,608 - 15 EVANSCREST PK NW,T3R 1V5,2.0,2.0,1.0,1072.0,townhouse
598900,24 SHERWOOD RISE NW,T3R 1P3,5.0,3.0,1.0,2235.0,house
380000,12454 COVENTRY HILLS WAY NE,T3K 4T1,2.0,2.0,1.0,1408.0,house
209900,9 - 4915 45 ST SW,T3E 3W5,2.0,1.0,,873.0,townhouse
429900,2601 - 77 SPRUCE PL SW,T3C 3X6,2.0,2.0,,1075.0,condo
459900,308 - 60 24 AVE SW,T2S 3C9,2.0,2.0,,1479.0,condo
625000,341 CHAPALINA TERR SE,T2X 3X5,5.0,3.0,1.0,2584.0,house
699900,83 CRANBROOK CRES SE,T3M 2C3,5.0,3.0,1.0,2470.0,house
225000,1007 - 1410 1 ST SE,T2G 5T7,1.0,1.0,,589.0,condo
279900,40 - 300 EVANSCREEK CRT NW,T3P 0B8,2.0,1.0,1.0,1277.0,townhouse
224900,811 - 8604 48 AVE NW,T3B 5E6,2.0,1.0,,958.0,condo
440000,394 - 7030 COACH HILL RD SW,T3H 1E4,3.0,2.0,,1530.0,condo
369000,406 - 3410 20 ST SW,T2T 3Z2,2.0,2.0,,960.0,condo
329900,107 - 527 15 AVE SW,T2R 1R5,2.0,2.0,,787.0,condo
304000,1004 32 ST SE,T2A 0Z4,5.0,2.0,,1053.0,house
529900,2824 16 Street SW,T2T 4G4,3.0,3.0,1.0,1449.0,townhouse
459900,1415 107 AVE SW,T2W 0C1,3.0,2.0,,1214.0,house
389900,115 CRANFORD CLOSE SE,T3M 1N2,3.0,2.0,1.0,1449.0,house
325000,541 KILLARNEY GLEN Court SW,T3E 7H4,3.0,2.0,1.0,1523.0,townhouse
405900,123 TARAWOOD RD NE,T3J 5B4,4.0,2.0,1.0,1369.0,house
799999,340 46 AVE SW,T2S 1B6,4.0,3.0,,1368.0,house
639900,4629 19 AVE NW,T3B 0S4,3.0,2.0,1.0,1860.0,house
574900,69 NOLANSHIRE CRES NW,T3R 0P7,3.0,2.0,1.0,2152.0,house
499000,5324 VERONICA PL NW,T3A 0T5,5.0,3.0,,1375.0,house
299900,1403 - 135 13 AVE SW,T2R 0W8,2.0,1.0,,625.0,condo
416000,808 - 901 10 AVE SW,T2R 0B5,2.0,2.0,,745.0,condo
339900,533 5 Street NE,T2E 3W5,2.0,2.0,1.0,1170.0,townhouse
259900,13017 6 Street SW,T2W 4K8,2.0,1.0,1.0,1374.0,townhouse
628800,188 CHAPALA DR SE,T2X 3T6,3.0,3.0,,2401.0,house
519800,76 DOUGLAS PARK CLOSE SE,T2Z 2B2,4.0,3.0,1.0,2019.0,house
499900,263 COPPERPOND CIR SE,T2Z 0R3,4.0,3.0,,2089.0,house
639900,208 MACEWAN PARK VIEW NW,T3K 4K3,5.0,3.0,1.0,2080.0,house
232323,204 - 120 PANATELLA LANDNG NW,T3K 0K8,2.0,1.0,,865.0,townhouse
660000,181 EVANSRIDGE VIEW NW,T3P 0N3,4.0,3.0,1.0,2258.0,house
539900,44 MASTERS BAY SE,T3M 2T2,3.0,2.0,1.0,1995.0,house
445000,1009 - 1122 3 ST SE,T2G 1H7,2.0,2.0,,884.0,condo
405000,145 PRESTWICK MEWS SE,T2Z 3X6,3.0,2.0,1.0,1445.0,house
277500,67 EVERSYDE Point SW,T2Y 4X7,3.0,2.0,1.0,1193.0,townhouse
629900,5407 LADBROOKE DR SW,T3E 5X9,3.0,1.0,2.0,1139.0,house
625000,16 SADDLESTONE GROVE NE,T3J 0Z6,4.0,4.0,1.0,2535.0,house
425000,25 HOWSE ST NE,T3P 0V8,4.0,3.0,1.0,1481.0,house
559900,208 HARVEST GROVE PL NE,T3K 5B3,3.0,3.0,,1508.0,house
564900,405 13 ST NW,T2N 1Z3,3.0,2.0,,908.0,house
519900,544 DALMENY HILL NW,T3A 1T6,4.0,1.0,1.0,1865.0,house
549900,124 SCEPTRE CRT NW,T3L 1X9,6.0,3.0,1.0,2219.0,house
718000,1631 41 ST SW,T3C 1X9,5.0,3.0,1.0,1865.0,house
649000,660 CRANSTON AVE SE,T3M 2L8,3.0,2.0,1.0,1422.0,house
239900,309 - 345 ROCKY VISTA PK NW,T3G 5K6,2.0,2.0,,831.0,condo
549000,12 SADDLESTONE GROVE NE,T3J 0Z6,3.0,2.0,1.0,2093.0,house
529900,71 CHAPMAN WAY SE,T2X 3S5,3.0,2.0,1.0,1583.0,house
477000,579 AUBURN BAY HTS SE,T3M 1L1,4.0,3.0,1.0,2147.0,house
629900,505 17 AVE NW,T2M 0N4,6.0,3.0,1.0,1687.0,house
699000,630 17 AVE NW,T2M 0N5,4.0,3.0,1.0,1764.0,house
899900,2221 36 ST SW,T3E 2Z3,4.0,3.0,1.0,2375.0,house
489900,48 KINCORA HILL NW,T3R 0A9,3.0,2.0,1.0,1962.0,house
224900,302 - 10 SIERRA MORENA MEWS SW,T3H 3K5,2.0,2.0,,819.0,condo
269000,158 NEW BRIGHTON Villas SE,T2Z 0T7,2.0,2.0,1.0,1115.0,townhouse
239900,201 - 339 30 AVE NE,T2E 2E2,2.0,2.0,,933.0,condo
264800,1102 - 281 COUGAR RIDGE DR SW,T3H 0J3,1.0,1.0,,808.0,townhouse
264800,325 - 8535 BONAVENTURE DR SE,T2H 3A1,2.0,1.0,1.0,934.0,condo
389900,57 MT ABERDEEN CIR SE,T2Z 3H1,3.0,2.0,1.0,1465.0,house
409900,28 MARCOMBE PL NE,T2A 4H9,5.0,2.0,1.0,1133.0,house
799900,904 36A ST NW,T2N 3B1,4.0,3.0,1.0,1802.0,house
274900,145 COPPERPOND Landing SE,T2Z 1G6,3.0,2.0,1.0,1196.0,townhouse
1800000,3002 - 99 SPRUCE PL SW,T3C 3X7,3.0,3.0,1.0,3114.0,condo
979000,7 ROCKCLIFF LANDNG NW,T3G 5Z5,5.0,3.0,1.0,2269.0,house
275000,422 - 88 ARBOUR LAKE RD NW,T3G 0C2,2.0,2.0,,874.0,condo
529000,50 ROYAL BIRCH TERR NW,T3G 5N7,5.0,3.0,1.0,1847.0,house
299900,2 - 1634 18 AVE NW,T2M 0X1,2.0,1.0,,800.0,condo
149900,403 - 8 PRESTWICK POND TERR SE,T2Z 4P3,2.0,1.0,,746.0,condo
567900,162 CRANFIELD MANOR SE,T3M 1K7,3.0,2.0,1.0,2218.0,house
559950,389 MASTERS AVE SE,T3M 2N7,3.0,2.0,1.0,2268.0,house
635000,1413 28 ST SW,T3C 1L8,4.0,2.0,1.0,1900.0,house
379900,203 - 35 ASPENMONT HTS SW,T3H 0E5,2.0,2.0,,1039.0,condo
4800000,35 BEL AIRE PL SW,T2V 2C3,6.0,6.0,1.0,4438.0,house
348800,23 WALDEN Walk SE,T2X 0Y4,3.0,2.0,1.0,1513.0,townhouse
339900,616 SOUTHLAND GREEN SW,T2W 0K2,3.0,2.0,,1038.0,house
375000,176 COUNTRY HILLS HTS NW,T3K 5G3,4.0,2.0,1.0,1295.0,house
689900,4338 19 AVE NW,T3B 0R7,4.0,3.0,1.0,1832.0,house
698800,1510 1 ST NW,T2M 2S8,,,,,
419900,105 SETON TERR SE,T3M 2V9,3.0,2.0,1.0,1500.0,house
749000,1919 30 AVE SW,T2T 1R1,3.0,3.0,1.0,1935.0,house
289900,51 ERIN WOODS PL SE,T2B 2W5,3.0,1.0,1.0,1093.0,house
859000,298 DISCOVERY RIDGE WAY SW,T3H 5S9,5.0,3.0,1.0,2673.0,house
750000,308 19 AVE SW,T2S 0C9,,,,,
374800,77 CRANLEIGH Heath SE,T3M 0E6,4.0,3.0,1.0,1852.0,townhouse
618000,1426 42 ST SW,T3C 1Z3,3.0,2.0,,1454.0,house
289900,213 - 2420 34 AVE SW,T2T 2C8,2.0,1.0,,719.0,condo
229000,116 - 7 WESTPARK COMMON SW,T3H 0Y4,1.0,1.0,,545.0,condo
574500,635 19 AVE NW,T2M 0Y9,4.0,2.0,,941.0,house
398000,28 TUSCANY VALLEY RD NW,T3L 2C4,4.0,2.0,,1042.0,house
329900,201 - 138 18 AVE SE,T2G 5P9,2.0,2.0,,1242.0,condo
489900,19 CEDARBROOK PL SW,T2W 4T4,4.0,2.0,1.0,1556.0,house
189900,102 - 1001 68 AVE SW,T2V 4X1,2.0,2.0,,1044.0,condo
494900,331 RANCH ESTATES PL NW,T3G 1L8,4.0,2.0,1.0,1162.0,house
575000,198 ARBOUR SUMMIT CLOSE NW,T3G 3W1,6.0,3.0,,2107.0,house
228000,1901 - 1110 11 ST SW,T2R 1S5,1.0,1.0,,520.0,condo
549000,601 - 330 26 AVE SW,T2S 2T3,2.0,2.0,,1471.0,condo
669000,3716 15A Street SW,T2T 4A3,4.0,3.0,1.0,1742.0,townhouse
179900,413 - 7130 80 AVE NE,T3J 0N5,2.0,1.0,,697.0,condo
324900,304 - 2702 17 AVE SW,T3E 8A5,2.0,2.0,,680.0,condo
499900,26 BRIGHTONDALE PK SE,T2Z 4N7,4.0,3.0,1.0,1907.0,house
310000,326 - 7229 SIERRA MORENA BLVD SW,T3H 3L8,1.0,2.0,,1220.0,condo
349900,4123 55 ST NE,T1Y 4B5,3.0,2.0,1.0,1039.0,house
389000,112 EDGEDALE Gardens NW,T3A 4M9,3.0,3.0,1.0,1583.0,townhouse
149900,304 - 521 57 AVE SW,T2V 4N5,2.0,1.0,,896.0,condo
309900,69 - 27 SILVER SPRINGS DR NW,T3B 4N3,3.0,2.0,1.0,1303.0,townhouse
819900,3118 14 AVE SW,T3C 0X1,4.0,3.0,1.0,2084.0,house
580000,22 HIDDEN CREEK GREEN NW,T3A 6A5,6.0,3.0,1.0,2334.0,house
187500,3417 - 10 PRESTWICK BAY SE,T2Z 0B3,2.0,2.0,,841.0,condo
69000,517 - 3223 83 ST NW,T3B 5N7,3.0,2.0,,1183.0,
599900,49 KINCORA MEWS NW,T3R 0N3,4.0,3.0,1.0,2404.0,house
399900,106 - 46 9 ST NE,T2E 7Y1,2.0,2.0,,898.0,condo
185900,4114 - 16969 24 ST SW,T2Y 0J7,2.0,1.0,,844.0,condo
262900,802 - 250 SAGE VALLEY RD NW,T3R 0R6,2.0,2.0,,1025.0,townhouse
499000,526 HAWKSIDE MEWS NW,T3G 3R9,3.0,3.0,,1693.0,house
879900,2716 7 AVE NW,T2N 1A7,4.0,3.0,1.0,1931.0,house
425000,108 OAKDALE PL SW,T2V 3Y8,4.0,2.0,,954.0,house
769900,2234 31 AVE SW,T2T 1T6,4.0,3.0,1.0,1784.0,house
515888,2043 BRIGHTONCREST COMMON SE,T2Z 1E7,3.0,2.0,1.0,2126.0,house
500000,108 LANGTON DR SW,T3E 5E9,4.0,2.0,,1066.0,house
534900,"A, 2223 17B Street SW",T2T 4S1,2.0,3.0,1.0,1397.0,townhouse
449900,117 - 45 ASPENMONT HTS SW,T3H 0E6,2.0,2.0,1.0,1334.0,condo
49900,3223 85 ST SW,T3H 3V7,3.0,2.0,,1120.0,
534900,65 NOLANCREST GREEN NW,T3R 0V7,3.0,2.0,1.0,1937.0,house
519900,"E, 2217 17B Street SW",T2T 4S1,2.0,3.0,1.0,1397.0,townhouse
398850,380 CORNERSTONE PASS NE,T3N 1G4,3.0,2.0,1.0,1800.0,house
369000,4 - 830 MEMORIAL DR NW,T2N 3C8,1.0,1.0,,919.0,condo
339990,101 - 45 ASPENMONT HTS SW,T3H 0E6,2.0,2.0,,920.0,condo
365000,7743 FLEETWOOD DR SE,T2H 0X2,5.0,2.0,1.0,1082.0,house
435000,3005 - 210 15 AVE SE,T2G 0B5,2.0,2.0,,1066.0,condo
299900,170 TEMPLEVALE RD NE,T1Y 4W2,4.0,2.0,,952.0,house
208000,109 - 2204 1 ST SW,T2S 1P4,1.0,1.0,,602.0,condo
485000,182 SUNDOWN PL SE,T2X 3B7,4.0,3.0,1.0,1928.0,house
669000,12 SIERRA MORENA MANOR SW,T3H 1S9,3.0,2.0,1.0,1386.0,house
684900,154 ROCKYSPRING CIR NW,T3G 5Y8,4.0,3.0,1.0,2397.0,house
147500,605 - 4944 DALTON DR NW,T3A 2E6,2.0,1.0,,768.0,condo
564900,237 MAHOGANY PARADE SE,T3M 2J9,3.0,2.0,1.0,1204.0,house
698800,2724 1 AVE NW,T2N 0C6,3.0,3.0,,1005.0,house
275000,1102 - 10 BRENTWOOD COMMON NW,T2L 2L6,1.0,1.0,,520.0,condo
995000,2332 24 AVE SW,T2T 0Y4,5.0,4.0,1.0,2179.0,house
559000,3411 2 ST NW,T2K 0Y1,5.0,3.0,1.0,1718.0,house
899900,2025 42 AVE SW,T2T 2M8,4.0,3.0,1.0,2030.0,house
295000,1007 MARCOMBE CRES NE,T2A 3H3,3.0,2.0,,738.0,house
347000,108 Kingsland Court SW,T2V 0S2,3.0,2.0,1.0,1528.0,townhouse
548800,1411 LAKE FRASER Court SE,T2J 7G4,2.0,2.0,,1545.0,condo
269900,4407 - 522 CRANFORD DR SE,T3M 2L7,2.0,2.0,,843.0,condo
269900,4405 - 522 CRANSTON DR SE,T3M 0C3,2.0,2.0,,842.0,condo
269900,4411 - 522 CRANFORD DR SE,T3M 2L7,2.0,2.0,,842.0,condo
649900,658 CRANSTON AVE SE,T3M 2L8,3.0,2.0,1.0,1434.0,house
469000,283 ARBOUR CREST RD NW,T3G 4J9,3.0,3.0,1.0,1702.0,house
460000,339 - 30 SIERRA MORENA LANDNG SW,T3H 5H2,2.0,2.0,,1802.0,condo
345000,308 EVANSTON Manor NW,T3P 0R8,3.0,2.0,1.0,1451.0,townhouse
420000,14691 DEER RIDGE DR SE,T2J 6A8,4.0,3.0,,1453.0,house
249900,"207, 707 4 Street NE",T2E 3S7,1.0,1.0,,591.0,condo
989900,127 ASPEN CLIFF CLOSE SW,T3H 0M1,4.0,3.0,,1601.0,house
349000,402 - 60 24 AVE SW,T2S 3C9,2.0,2.0,,1087.0,condo
323900,52 - 10401 19 ST SW,T2W 3E7,3.0,1.0,1.0,1244.0,townhouse
199900,122 - 35 RICHARD CRT SW,T3E 7N9,1.0,1.0,,547.0,condo
309900,8616 BERWICK RD NW,T3K 1E6,4.0,2.0,,853.0,house
259900,186 HIDDEN VALLEY Villas NW,T3A 5W7,3.0,1.0,1.0,1168.0,townhouse
479000,896 COPPERFIELD BLVD SE,T2Z 4S1,3.0,2.0,1.0,2107.0,house
735000,363 DISCOVERY PL SW,T3H 4N7,5.0,3.0,1.0,2249.0,house
575000,19 GOVERNOR DR SW,T3E 4Y6,3.0,1.0,2.0,1282.0,house
674900,250 TUSSLEWOOD GROVE NW,T3L 2Y4,4.0,3.0,1.0,2514.0,house
385000,231 25 AVE NE,T2E 1Y2,2.0,2.0,,611.0,house
869000,4311 16 ST SW,T2T 4J1,4.0,3.0,1.0,1821.0,house
939900,929 33A ST NW,T2N 2X4,4.0,3.0,1.0,2038.0,house
479900,3101 - 10221 TUSCANY BLVD NW,T3L 0A3,2.0,2.0,,1582.0,condo
259900,4213 - 5305 32 AVE SW,T3E 8A2,2.0,2.0,,733.0,condo
229900,243 REGAL Park NE,T2E 0S6,2.0,1.0,,807.0,townhouse
559900,203 PANTEGO CLOSE NW,T3K 0K3,4.0,3.0,1.0,2111.0,house
489000,2301 - 95 BURMA STAR RD SW,T3E 8A9,3.0,2.0,1.0,1213.0,townhouse
4500000,1104 DRURY AVE NE,T2E 0M4,4.0,4.0,1.0,4041.0,house
999000,3012 OGDEN RD SE,T2G 4N5,,,,,
308800,2233 - 48 INVERNESS GATE SE,T2Z 4N1,2.0,2.0,,1069.0,condo
555000,2 - 2206 24A ST SW,T3E 1V8,3.0,4.0,,1328.0,townhouse
260000,204 - 417 3 AVE NE,T2E 0H7,2.0,2.0,,1000.0,condo
559500,2000 HOME RD NW,T3B 1H5,5.0,3.0,1.0,1753.0,house
214900,1405 - 6224 17 AVE SE,T2A 7X8,2.0,2.0,,1276.0,condo
665000,2764 SIGNAL HILL DR SW,T3H 2L9,3.0,2.0,1.0,1687.0,house
350000,3008 OGDEN RD SE,T2G 4N5,,,,,
1075000,2940 OGDEN RD SE,T2G 4N5,,,,,
268000,305 - 5720 2 ST SW,T2H 3B3,2.0,2.0,,972.0,condo
630000,948 KERFOOT CRES SW,T2V 2M7,4.0,3.0,,1735.0,house
285000,303 - 920 ROYAL AVE SW,T2T 0L5,1.0,1.0,,552.0,condo
779000,2425 22A ST NW,T2M 3X8,4.0,3.0,1.0,2296.0,house
349900,129 CRAMOND CRES SE,T3M 1B8,4.0,2.0,1.0,1191.0,house
719900,195 AUBURN BAY AVE SE,T3M 2E8,5.0,4.0,1.0,2525.0,house
1899000,25 ROSERY PL NW,T2K 1L3,4.0,3.0,1.0,2377.0,house
510000,326 ADAMS CRES SE,T2J 0T6,4.0,2.0,,1118.0,house
465000,7936 HUNTWICK HILL NE,T2K 4H1,4.0,2.0,1.0,1486.0,house
300000,2039 44 ST SE,T2B 1J2,,,,,
479900,203 CITADEL MANOR NW,T3G 3Y3,3.0,3.0,,1176.0,house
358000,164 TEMPLEWOOD RD NE,T1Y 4G9,5.0,2.0,1.0,1196.0,house
335000,656 FONDA CRT SE,T2A 6G4,7.0,4.0,,1425.0,house
619900,55 - 1815 VARSITY ESTATES DR NW,T3B 3Y7,,2.0,1.0,1745.0,house
1200000,1828 29 AVE SW,T2T 1M8,,,,,
1099000,12 EDGEHILL CRES NW,T3A 2X6,4.0,3.0,1.0,2964.0,house
549900,311 13 ST NE,T2E 4R9,,,,,
385000,170 COVEMEADOW RD NE,T3K 6E7,3.0,2.0,1.0,1087.0,house
254000,2536 10 AVE SE,T2A 0C1,4.0,2.0,,896.0,house
374900,426 - 305 18 AVE SW,T2S 3H1,2.0,2.0,,755.0,condo
789000,393 LEGACY VILLAGE WAY SE,T2X 0Y9,6.0,3.0,1.0,2312.0,house
489900,1082 BRIGHTONCREST COMMON SE,T2Z 1A3,3.0,2.0,2.0,1684.0,house
659000,1408 ST ANDREWS PL NW,T2N 3Y3,4.0,2.0,,1163.0,house
369900,101 RED EMBERS PL NE,T3N 1K6,3.0,2.0,1.0,1455.0,house
