price,address,postal_code,bedrooms,bath,property_type
349000,308 - 1500 7 ST SW,T2R 1A7,2 bed,2 bath,condo
2599000,230 39 AVE SW,T2S 0W5,5 bed,7 + 1 bath,house
299000,11160 SACRAMENTO DR SW,T2W 0J7,2 bed,2 bath,house
299900,502 - 55 SPRUCE PL SW,T3C 3X5,2 bed,2 bath,condo
499000,513 - 1020 9 AVE SE,T2G 0S7,2 bed,2 bath,condo
699000,2140 27 AVE SW,T2T 1H7,4 bed,3 + 1 bath,house
439900,2803 - 211 13 AVE SE,T2G 1E1,2 bed,2 bath,condo
285000,1340 38 ST SE,T2A 1G5,3 bed,1 bath,house
244900,404 - 32 RED EMBERS PARADE NE,T3N 1P7,2 bed,2 + 1 bath,townhouse
279000,64 SKYVIEW RANCH Avenue NE,T3N 0R8,2 bed,2 + 1 bath,townhouse
375000,138 LOS ALAMOS PL NE,T1Y 7J3,3 bed,2 bath,house
1189000,507 37 ST SW,T3C 1R8,5 bed,4 + 1 bath,house
230000,161 - 6915 RANCHVIEW DR NW,T3G 1R8,3 bed,1 + 1 bath,townhouse
285000,336 CRANFIELD Common SE,T3M 1S3,3 bed,2 + 1 bath,townhouse
329900,100 SUNLAKE Gardens SE,T2X 3G4,3 bed,2 + 1 bath,townhouse
575000,131 STRATTON CRES SW,T3H 1T7,3 bed,2 + 1 bath,house
280000,2109 PATTERSON View SW,T3H 3J9,2 bed,2 bath,condo
649900,3110 4A ST NW,T2M 3B4,3 bed,2 + 1 bath,house
599000,226 CRANARCH TERR SE,T3M 1Z2,5 bed,3 + 1 bath,house
403900,148 CRANSTON DR SE,T3M 1A8,3 bed,2 + 1 bath,house
434900,116 HARLOW AVE NW,T2K 2G3,3 bed,2 bath,house
538800,32 EDGEPARK RISE NW,T3A 4G4,3 bed,2 + 1 bath,house
1349000,1924 5A Street SW,T2S 2G1,3 bed,3 + 1 bath,townhouse
419900,7 WEST COACH Manor SW,T3H 1R7,3 bed,3 + 1 bath,townhouse
599800,55 BRIGHTONCREST TERR SE,T2Z 0Y7,4 bed,3 + 1 bath,house
459000,44 HAWKFIELD PL NW,T3G 1Z7,5 bed,3 + 1 bath,house
179900,213 - 355 TARALAKE WAY NE,T3J 0M1,2 bed,2 bath,condo
750000,28 MASTERS BAY SE,T3M 2T2,5 bed,3 + 1 bath,house
999900,2201 VICTORIA CRES NW,T2M 4E4,4 bed,3 + 1 bath,house
409900,347 TEMPLEVIEW DR NE,T1Y 3W3,5 bed,3 bath,house
739900,1609 21 AVE NW,T2M 1M2,4 bed,3 + 1 bath,house
245000,45 - 1155 FALCONRIDGE DR NE,T3J 1E1,3 bed,2 bath,townhouse
415000,9 - 1729 34 AVE SW,T2T 2B7,3 bed,2 + 1 bath,townhouse
998880,2006 44 AVE SW,T2T 2N8,4 bed,3 + 1 bath,house
168900,707 - 221 6 AVE SE,T2G 4Z9,1 bed,1 bath,condo
244900,1114 MCKENZIE TOWNE Row SE,T2Z 1E1,2 bed,1 bath,townhouse
450000,271 DOUGLAS WOODS DR SE,T2Z 2E6,4 bed,3 + 1 bath,house
664000,529 21 AVE NE,T2E 1S9,4 bed,3 + 1 bath,house
269900,185 New Brighton Point SE,T2Z 1B7,2 bed,2 + 1 bath,townhouse
449000,2 - 4733 17 AVE NW,T3B 0P4,3 bed,3 + 1 bath,townhouse
144777,2 - 4543 7 AVE SE,T2A 5E4,3 bed,1 + 1 bath,townhouse
939900,28 WEST COACH CRT SW,T3H 0N1,4 bed,3 + 1 bath,house
439900,127 DEERSAXON CIR SE,T2J 6V9,5 bed,3 bath,house
154800,206 - 2508 17 ST SW,T2T 4M8,3 bed,1 bath,condo
499900,3 - 3810 PARKHILL PL SW,T2S 2W7,2 bed,2 + 1 bath,townhouse
659000,306 7 AVE NE,T2E 0M9,3 bed,1 bath,house
181500,6 - 133 COPPERPOND HTS SE,T2Z 1C5,1 bed,1 bath,townhouse
298882,1203 - 225 11 AVE SE,T2G 0G3,1 bed,1 bath,condo
549900,1097 BRIGHTONCREST COMMON SE,T2Z 1A2,4 bed,3 + 1 bath,house
314900,17 PROMENADE Way SE,T2Z 2Z4,2 bed,2 + 1 bath,townhouse
429000,218 SHANNON HILL SW,T2Y 2Y6,5 bed,3 bath,house
949000,233 CRANBROOK DR SE,T3M 3C8,3 bed,2 + 1 bath,house
620000,138 11 Avenue NE,T2E 0Y6,3 bed,3 + 1 bath,townhouse
449988,103 KINCORA GLEN GREEN NW,T3R 0C1,3 bed,2 + 1 bath,house
479900,10 CHAPALA WAY SE,T2X 3S7,4 bed,2 + 1 bath,house
700000,147 VALLEY RIDGE GREEN NW,T3B 5L5,4 bed,3 bath,house
191000,310 - 195 KINCORA GLEN RD NW,T3R 0S3,2 bed,1 bath,condo
599900,9740 OAKHILL DR SW,T2V 3W5,3 bed,2 + 1 bath,house
710000,2208 1 ST NW,T2M 2T6,4 bed,4 + 1 bath,house
620000,112 STRATHAVEN CIR SW,T3H 2E9,3 bed,3 + 1 bath,house
289900,1615 - 1053 10 ST SW,T2R 1S6,2 bed,2 bath,condo
650000,375 SPRINGBOROUGH WAY SW,T3H 5T4,3 bed,2 + 1 bath,house
1040000,12124 LAKE LOUISE WAY SE,T2J 2M3,5 bed,3 + 1 bath,house
829900,228 WOODHAVEN BAY SW,T2W 5R4,4 bed,2 + 1 bath,house
469900,281 AUBURN MEADOWS PL SE,T3M 2H6,3 bed,3 + 1 bath,house
799000,336 8 AVE NE,T2E 0P9,N/A bed,N/A bath,
559900,15 CITYSCAPE PK NE,T3N 0W7,4 bed,3 + 1 bath,house
829000,77 CHRISTIE PARK VIEW SW,T3H 2Y7,5 bed,4 bath,house
435000,7305 37 AVE NW,T3B 1W7,6 bed,2 bath,house
414988,317 TUSCANY SPRINGS WAY NW,T3L 2X7,4 bed,2 + 1 bath,house
190000,5113 - 155 SKYVIEW RANCH WAY NE,T3N 0L5,2 bed,2 bath,condo
450000,159 BERNARD WAY NW,T3K 2E8,3 bed,2 bath,house
489000,23 CHAPARRAL CIR SE,T2X 3L9,3 bed,2 + 1 bath,house
499900,245 CITADEL CREST GREEN NW,T3G 4W3,4 bed,3 + 1 bath,house
519900,2 AUBURN GLEN COMMON SE,T3M 0M9,3 bed,3 + 1 bath,house
1450000,2042 43 AVE SW,T2T 2N2,4 bed,3 + 1 bath,house
599000,10 KINCORA LANDNG NW,T3R 1K8,4 bed,3 + 1 bath,house
539900,45 EVERBROOK CRES SW,T2Y 0L6,4 bed,3 + 1 bath,house
466000,168 CANTRELL DR SW,T2W 2M6,5 bed,3 bath,house
675000,1721 31 ST SW,T3C 1N2,4 bed,3 + 1 bath,house
850000,14 NOLANCLIFF CRT NW,T3R 0V1,5 bed,3 + 1 bath,house
399900,79 SILVERADO SADDLE CRES SW,T2X 0H6,4 bed,3 + 1 bath,house
529900,329 WALGROVE TERR SE,T2X 4G1,3 bed,2 + 1 bath,house
314800,201 - 3501 15 ST SW,T2T 4A4,2 bed,2 bath,condo
799900,155 HAWKSIDE CLOSE NW,T3G 3K8,3 bed,2 + 2 bath,house
235000,46 - 131 TEMPLEHILL DR NE,T1Y 4T1,3 bed,1 + 1 bath,townhouse
1145000,19 ASPEN SUMMIT PK SW,T3H 0T7,3 bed,2 + 1 bath,house
1149900,2412 ULRICH RD NW,T2N 4G5,5 bed,3 + 1 bath,house
789000,2304 LONGRIDGE DR SW,T3E 5N6,4 bed,2 + 1 bath,house
429900,215 Point McKay  Terrace NW,T3B 5B6,3 bed,2 + 1 bath,townhouse
2100000,1420 JOLIET AVE SW,T2T 1S2,4 bed,4 bath,house
124900,306 - 333 GARRY CRES NE,T2K 5W9,2 bed,2 bath,condo
439900,118 - 823 5 AVE NW,T2N 0R5,2 bed,2 bath,condo
149900,1110 - 175 PANATELLA HILL NW,T3K 0V9,1 bed,1 bath,condo
184900,407 - 55 ARBOUR GROVE CLOSE NW,T3G 4K3,1 bed,1 bath,condo
269000,1110 - 11 MAHOGANY ROW SE,T3M 2L6,2 bed,2 bath,condo
699900,2012 20 AVE NW,T2M 1H7,4 bed,3 + 1 bath,house
274900,10 - 2400 15 ST SW,T2T 5S3,2 bed,1 bath,townhouse
649900,2925 LATHOM CRES SW,T3E 5W8,4 bed,2 bath,house
290000,66 TARAVISTA GDNS NE,T3J 4K9,3 bed,1 + 1 bath,house
360000,159 COVEWOOD PK NE,T3K 4V6,4 bed,2 + 1 bath,house
739900,2116 53 AVE SW,T3E 1K8,5 bed,3 + 1 bath,house
379000,103 - 16 VARSITY ESTATES CIR NW,T3A 2C5,1 bed,1 bath,condo
2250000,22445 MACLEOD TRAIL SE,T2X 1K4,5 bed,3 + 1 bath,house
359900,250 CRANFORD PK SE,T3M 2C4,2 bed,3 + 1 bath,house
289999,66 EVANSVIEW Road NW,T3P 0L2,2 bed,2 + 1 bath,townhouse
320900,72 CARRINGVUE Way NW,T3P 1K6,3 bed,2 + 1 bath,townhouse
534900,77 EVEROAK DR SW,T2Y 0C6,4 bed,3 + 1 bath,house
333000,114 22 AVE NE,T2E 1T3,1 bed,1 bath,house
375000,239 SIMONS RD NW,T2K 2X4,3 bed,1 bath,house
399000,1016 COUNTRY HILLS CIR NW,T3K 4W8,4 bed,3 + 1 bath,house
429000,134 HARVEST PARK CIR NE,T3K 4V3,4 bed,3 + 1 bath,house
252000,4314 5A Avenue SE,T2A 3B4,3 bed,2 bath,townhouse
614900,114 12 ST NE,T2E 4P6,4 bed,3 + 1 bath,house
849000,436 DISCOVERY PL SW,T3H 6A2,3 bed,2 + 1 bath,house
1799000,1315 20 ST NW,T2N 2K7,5 bed,4 + 1 bath,house
489900,3615 SIERRA MORENA RD SW,T3H 3A7,3 bed,3 + 1 bath,house
939000,137 SPRINGBLUFF BLVD SW,T3H 0N3,3 bed,3 + 1 bath,house
729900,8567 33 AVE NW,T3B 1M2,2 bed,2 bath,house
2500000,3117 40 ST SW,T3E 3J9,N/A bed,N/A bath,
398800,412 - 836 ROYAL AVE SW,T2T 0L3,2 bed,2 bath,condo
214900,5407 - 755 COPPERPOND BLVD SE,T2Z 4R2,2 bed,2 bath,condo
349900,55 CEDUNA PK SW,T2W 6H4,3 bed,2 + 1 bath,house
200000,440 - 1304 15 AVE SW,T3C 0X7,1 bed,1 + 1 bath,condo
189900,4420 - 60 PANATELLA ST NW,T3K 0M4,2 bed,2 bath,condo
649900,1020 96 AVE SW,T2V 0Y1,4 bed,3 bath,house
709000,2000 13 ST NW,T2M 4R1,4 bed,3 + 1 bath,house
808000,9407 22 ST SW,T2V 1S2,5 bed,3 + 1 bath,house
699000,17 AUBURN SOUND CIR SE,T3M 0R6,4 bed,3 + 1 bath,house
699900,152 TUSCANY RAVINE TERR NW,T3L 2S7,4 bed,3 + 1 bath,house
199900,2302 - 20 HARVEST ROSE PK NE,T3K 4Z1,2 bed,2 bath,condo
359900,1230 BERKLEY DR NW,T3K 1S9,4 bed,2 bath,house
569800,4419 BOWNESS RD NW,T3B 0A7,3 bed,2 + 1 bath,house
474900,9179 SCURFIELD DR NW,T3L 1X7,4 bed,3 + 1 bath,house
249900,314 - 3600 15A ST SW,T2T 5P8,1 bed,1 bath,condo
629800,1106 12 Avenue,T2R 1E3,2 bed,2 + 1 bath,condo
584900,207 CAPRI AVE NW,T2L 0H3,4 bed,2 + 1 bath,house
399900,268 SOMERSIDE CLOSE SW,T2Y 4B6,3 bed,3 bath,house
995000,2431 26A ST SW,T3E 2C4,4 bed,3 + 1 bath,house
274900,811 - 10 BRENTWOOD COMMON NW,T2L 2L6,2 bed,1 bath,condo
468000,22 ARMSTRONG CRES SE,T2J 0X3,4 bed,2 bath,house
569900,78 EVANSFIELD PK NW,T3P 0L8,3 bed,2 + 1 bath,house
550000,110 - 2320 ERLTON ST SW,T2S 2V8,2 bed,2 bath,condo
739900,188 CRANARCH CRES SE,T3M 2J2,4 bed,3 + 1 bath,house
239900,408 - 20 MAHOGANY MEWS SE,T3M 2W8,2 bed,1 bath,condo
569900,239 15 AVE NE,T2E 1H1,4 bed,2 bath,house
169900,302 - 2220 16A ST SW,T2T 4K2,1 bed,1 bath,condo
419900,817 CITADEL DR NW,T3G 4B8,3 bed,2 + 1 bath,house
1169000,123 ASPEN SUMMIT VIEW SW,T3H 0V8,4 bed,3 + 1 bath,house
224900,3205 - 302 SKYVIEW RANCH DR NE,T3N 0P5,2 bed,2 bath,condo
2199900,1900D - 500 EAU CLAIRE AVE SW,T2P 3R8,2 bed,2 + 1 bath,condo
225000,10 - 117 ROCKYLEDGE VIEW NW,T3G 5X1,2 bed,2 bath,townhouse
519900,416 ATTICA DR SE,T2H 1P6,4 bed,3 + 1 bath,house
580000,213 WINDERMERE RD SW,T3C 3K9,3 bed,1 + 1 bath,house
499900,34 PANATELLA WAY NW,T3K 6C4,6 bed,3 + 1 bath,house
1495000,1915 49 AVE SW,T2T 2V3,5 bed,3 + 1 bath,house
400000,4744 MARDALE RD NE,T2A 3M8,4 bed,2 bath,house
629900,5607 LADBROOKE PL SW,T3E 5Y3,6 bed,3 bath,house
1595000,238 MCKENZIE LAKE BAY SE,T2Z 2H2,5 bed,3 + 1 bath,house
689900,618 22 AVE NE,T2E 1V2,4 bed,3 + 1 bath,house
400000,6404 TREGILLUS ST NW,T2K 3T3,4 bed,2 bath,house
832888,24 TUSCANY ESTATES TERR NW,T3L 0C4,4 bed,3 + 1 bath,house
199900,"15, Cedar Spring  Cedar Spring  Gardens SW",T2W 5J9,2 bed,1 + 1 bath,townhouse
479000,47 COUGAR RIDGE CRT SW,T3H 5C8,3 bed,2 + 1 bath,house
674800,299 ST MORITZ DR SW,T3H 5X8,4 bed,3 + 1 bath,house
209900,203 - 316 CEDAR CRES SW,T3C 2Y8,3 bed,2 bath,condo
575000,15 ARBOUR BUTTE RD NW,T3G 4L7,3 bed,3 bath,house
999000,1547 34 AVE SW,T2T 2B2,N/A bed,N/A bath,
239900,213 - 950 ARBOUR LAKE RD NW,T3G 5B3,3 bed,1 + 1 bath,townhouse
239900,52 TEMPLESON CRES NE,T1Y 5L8,2 bed,1 + 1 bath,house
379900,308 - 103 VALLEY RIDGE MANOR NW,T3B 6C5,2 bed,2 bath,condo
604900,1715 34 AVE SW,T2T 2B7,3 bed,3 + 1 bath,house
569900,99 ROCKY RIDGE DR NW,T3G 4E6,5 bed,3 + 1 bath,house
399000,74 PROMINENCE View SW,T3H 3M8,3 bed,1 + 1 bath,townhouse
254900,3103 - 1122 3 ST SE,T2G 1H7,1 bed,1 bath,condo
299990,207 - 2212 34 AVE SW,T2T 2C6,2 bed,2 bath,condo
574900,304 EVERBROOK WAY SW,T2Y 0C9,4 bed,3 + 1 bath,house
469900,2 - 4731 17 AVE NW,T3B 0P4,3 bed,3 + 1 bath,townhouse
389900,119 EVANSBOROUGH CRES NW,T3P 0M3,3 bed,2 + 1 bath,house
719000,3736 44 ST SW,T3E 3S2,4 bed,3 + 1 bath,house
414900,305 - 3501 15 ST SW,T2T 4A4,2 bed,2 bath,condo
459800,15171 PRESTWICK BLVD SE,T2Z 3L3,4 bed,2 + 2 bath,house
249900,217 - 1110 3 AVE NW,T2N 4J3,1 bed,1 bath,condo
6595000,6 ASPEN RIDGE LANE SW,T3H 5H9,5 bed,7 + 2 bath,house
499999,1009 PATRICIA Landing SW,T2T 6P3,3 bed,3 + 1 bath,townhouse
440000,3853 POINT MCKAY Road NW,T3B 4V7,3 bed,2 + 1 bath,townhouse
215000,3206 - 10 COUNTRY VILLAGE PK NE,T3K 0W5,2 bed,2 bath,condo
3875000,507 RIVERDALE AVE SW,T2S 0X9,5 bed,4 + 1 bath,house
234900,306 - 20 SAGE HILL TERR NW,T3R 0W8,2 bed,2 bath,condo
499900,104 11 ST NE,T2E 4N2,2 bed,1 bath,house
469900,104 WENTWORTH Row SW,T3H 1Y1,2 bed,2 + 1 bath,townhouse
170000,1302 - 3115 51 ST SW,T3E 6P4,2 bed,1 bath,condo
309000,52 PROMENADE Way SE,T2Z 3R4,3 bed,2 + 2 bath,townhouse
489000,404 HAWKSIDE MEWS NW,T3G 3R9,4 bed,3 bath,house
1179000,87 ASPEN VISTA WAY SW,T3H 0Y9,4 bed,3 + 1 bath,house
689900,1808 13 ST NW,T2M 4M7,4 bed,3 + 1 bath,house
315000,6503 34 AVE NW,T3B 1M9,2 bed,1 bath,house
680000,27 MAHOGANY RISE SE,T3M 0X3,4 bed,3 + 1 bath,house
559900,69 REDSTONE HEATH NE,T3N 0T6,5 bed,3 + 1 bath,house
329000,51 CHAPALINA Square SE,T2X 0J4,2 bed,3 + 1 bath,townhouse
665000,167 COUGAR PLATEAU WAY SW,T3H 5S3,4 bed,3 + 1 bath,house
634900,192 PATTERSON HILL SW,T3H 3J3,4 bed,2 + 1 bath,house
324500,870 BELMONT Drive SW,T2X 4A6,3 bed,2 + 1 bath,townhouse
319900,382 BELMONT Drive SW,T2X 4A6,3 bed,2 + 1 bath,townhouse
624900,111 HAMPSTEAD RISE NW,T3A 6B4,6 bed,3 + 1 bath,house
299999,115 - 9449 19 ST SW,T2V 5J8,2 bed,2 bath,condo
288500,878 Belmont Drive SW,T2X 4A5,2 bed,2 + 1 bath,townhouse
234000,2201 - 215 LEGACY BLVD SE,T2X 3Z5,2 bed,2 bath,condo
169900,2216 - 2600 66 ST NE,T1Y 7L1,2 bed,2 bath,condo
384900,747 WALDEN DR SE,T2X 2A6,3 bed,2 + 1 bath,house
300000,10 COUNTRY HILLS DR NW,T3K 4S5,3 bed,1 + 1 bath,house
529900,62 SOMERGLEN WAY SW,T2Y 4B1,4 bed,3 + 1 bath,house
369900,248 PRESTWICK MEWS SE,T2Z 3X7,3 bed,2 bath,house
389000,23 WALDEN RD SE,T2X 0N5,4 bed,3 + 1 bath,house
384900,15 CASTLEGLEN WAY NE,T3J 3B9,6 bed,2 + 1 bath,house
434000,80 CHAPARRAL VALLEY CRES SE,T2X 0Y1,3 bed,3 + 1 bath,house
296900,22 Savanna Passage NE,T3J 0Y2,3 bed,2 + 1 bath,townhouse
190000,3E - 515 17 AVE SW,T2S 0A9,2 bed,1 bath,condo
169000,137 - 3809 45 ST SW,T3E 3H4,3 bed,1 bath,townhouse
479800,176 DOUGLASBANK MEWS SE,T2Z 2J5,3 bed,2 + 1 bath,house
324900,706 - 310 12 AVE SW,T2R 1B5,1 bed,1 bath,condo
160000,2310 - 3115 51 ST SW,T3E 6P4,2 bed,1 bath,condo
598900,254 - 20 SILVERADO CREST PK SW,T2X 4L3,1 bed,1 + 1 bath,house
498800,387 SUNLAKE RD SE,T2X 3H4,4 bed,2 + 1 bath,house
279900,370 210 Avenue SW,T2X 4A5,2 bed,2 + 1 bath,townhouse
479500,7036 SILVERVIEW RD NW,T3B 3M1,3 bed,1 + 1 bath,house
468888,90 TARALAKE WAY NE,T3J 0A7,4 bed,3 + 1 bath,house
389900,205 - 1629 38 ST SW,T3C 1T8,2 bed,2 bath,condo
324900,329 SANDSTONE DR NW,T3K 3R5,4 bed,2 bath,house
385000,248 AUTUMN GREEN SE,T3M 0H4,3 bed,2 + 1 bath,house
399900,151 REDSTONE GROVE NE,T3N 0T8,3 bed,2 + 1 bath,house
369900,40 PENWORTH PL SE,T2A 4G4,5 bed,3 bath,house
678000,3 MARQUIS COVE SE,T3M 1V8,4 bed,2 + 1 bath,house
374000,57 MARTINGROVE PL NE,T3J 2S8,5 bed,2 bath,house
219900,3206 - 755 COPPERPOND BLVD SE,T2Z 4R2,2 bed,2 bath,condo
399900,300 CRAMOND CLOSE SE,T3M 1B9,4 bed,2 + 1 bath,house
399999,1826 28 AVE SW,T2T 1J8,2 bed,1 bath,house
285000,309 - 1415 17 ST SE,T2G 3V3,2 bed,2 bath,condo
1149900,58 MAHOGANY COVE SE,T3M 2S5,5 bed,3 + 1 bath,house
659900,315 OAKSIDE CIR SW,T2V 4T5,3 bed,2 + 1 bath,house
505000,166 SADDLELAND CRES NE,T3J 5K4,4 bed,3 bath,house
272500,157 MCKENZIE TOWNE Gate SE,T2Z 4G2,3 bed,1 + 1 bath,townhouse
145000,309 - 8 PRESTWICK POND TERR SE,T2Z 4P3,2 bed,1 bath,condo
344900,406 - 1010 CENTRE AVE NE,T2E 9C4,2 bed,2 bath,condo
279900,301 - 402 MARQUIS LANE SE,T3M 2G7,2 bed,2 bath,condo
434900,2008 - 930 6 AVE SW,T2P 1J3,2 bed,2 bath,condo
499900,220 SCENIC GLEN PL NW,T3L 1K3,5 bed,3 + 1 bath,house
820000,131 PARKSIDE PL SE,T2J 4K2,4 bed,4 bath,house
2179000,3024 7 ST SW,T2T 2X5,4 bed,4 + 1 bath,house
309900,44 KINGSLAND Court SW,T2V 0S2,3 bed,2 + 1 bath,townhouse
339900,112 - 2212 34 AVE SW,T2T 2C6,2 bed,2 bath,condo
389000,216 - 323 20 AVE SW,T2S 2G5,2 bed,2 bath,condo
489900,1451 LAKE MICHIGAN CRES SE,T2J 3E9,4 bed,2 bath,house
499900,2824 1 Street NW,T2M 4X8,3 bed,3 + 1 bath,townhouse
599900,9460 ALMOND CRES SE,T2J 1B6,4 bed,3 bath,house
437950,88 ARMSTRONG CRES SE,T2J 0X3,4 bed,1 + 1 bath,house
1099000,2834 35 ST SW,T3E 2Y5,4 bed,4 + 1 bath,house
569000,179 PANTEGO CLOSE NW,T3K 0K2,4 bed,3 + 1 bath,house
659000,27 SAGE VALLEY CRT NW,T3R 0E8,4 bed,2 + 1 bath,house
799900,2617 25A ST SW,T3E 1Z3,4 bed,3 + 1 bath,house
1150000,5780 BUCKBOARD RD NW,T3A 4R6,7 bed,6 bath,house
394900,132 MACEWAN DR NW,T3K 2P7,4 bed,2 + 1 bath,house
209900,108 - 647 1 AVE NE,T2E 0B5,2 bed,1 bath,condo
549900,11 CRANBROOK CRT SE,T3M 2X6,3 bed,2 + 1 bath,house
364900,1007 MAHOGANY BLVD SE,T3M 3E4,3 bed,2 + 1 bath,house
370000,394 AUBURN BAY AVE SE,T3M 2C8,3 bed,2 + 1 bath,house
231900,280 Pensville Close SE,T2A 5A3,4 bed,2 bath,townhouse
208000,94 - 200 SHAWNESSY DR SW,T2Y 1G8,2 bed,1 + 1 bath,townhouse
579888,100 EVANSRIDGE CLOSE NW,T3P 0H6,5 bed,3 + 1 bath,house
699900,127 TUSCANY RAVINE HTS NW,T3L 0C2,3 bed,2 + 1 bath,house
458800,215 64 AVE NW,T2K 0L9,5 bed,3 + 1 bath,house
487900,175 SILVERADO PLAINS CLOSE SW,T2X 0G4,3 bed,2 + 1 bath,house
379900,234 - 6868 SIERRA MORENA BLVD SW,T3H 3R6,2 bed,2 bath,condo
949115,11 BROWN CRES NW,T2L 1N4,4 bed,3 bath,house
420000,"609, 122 MAHOGANY Centre SE",T3M 2Y1,2 bed,2 bath,condo
167500,205 - 1033 15 AVE SW,T2R 0S5,1 bed,1 bath,condo
327000,41 LOS ALAMOS CRES NE,T1Y 7E9,3 bed,1 + 1 bath,house
349000,201 - 823 5 AVE NW,T2N 0R5,1 bed,2 bath,condo
439000,43 EVANSMEADE CRES NW,T3P 1C1,4 bed,3 + 1 bath,house
154900,1225 - 2395 EVERSYDE AVE SW,T2Y 0B5,1 bed,1 bath,condo
479900,2225 16 ST SE,T2G 3P8,3 bed,1 + 1 bath,house
649900,19 COUGAR RIDGE VIEW SW,T3H 4X3,5 bed,3 + 1 bath,house
899000,1828 31 AVE SW,T2T 1S7,4 bed,4 + 1 bath,house
389900,239 COVENTRY CLOSE NE,T3K 4A5,4 bed,3 bath,house
350000,408 - 910 18 AVE SW,T2T 0H1,2 bed,2 bath,condo
309900,126 ROCKY VISTA Circle NW,T3G 5B9,3 bed,2 + 1 bath,townhouse
475000,81 HEALY DR SW,T2V 2Z8,3 bed,2 bath,house
598888,15 KLAMATH PL SW,T2V 2J2,4 bed,3 + 1 bath,house
749900,1838 BROADVIEW RD NW,T2N 3H5,5 bed,3 + 1 bath,house
415900,1415 1 ST NW,T2M 2S7,2 bed,1 bath,house
679900,605 - 32 VARSITY ESTATES CIR NW,T3A 2Y1,2 bed,2 + 1 bath,condo
739900,"5, 4303 16 Street SW",T2T 4J1,3 bed,2 + 1 bath,townhouse
189000,306 - 1900 25A ST SW,T3E 1Y5,1 bed,1 bath,condo
1350000,1348 COLGROVE AVE NE,T2E 5C4,4 bed,3 + 1 bath,house
478800,1235 21 AVE NW,T2M 1L3,4 bed,2 bath,house
1019000,420 DISCOVERY PL SW,T3H 6A2,4 bed,3 + 1 bath,house
264900,3303 - 310 MCKENZIE TOWNE GATE SE,T2Z 1J4,2 bed,2 bath,condo
410000,4507 STANLEY RD SW,T2S 2P8,3 bed,1 bath,house
244900,"403, 300 Auburn Meadows Common SE",T3M 3E7,2 bed,2 bath,condo
167000,401 - 738 3 AVE SW,T2P 0G7,1 bed,1 bath,condo
459900,546 ROCKY VISTA GDNS NW,T3G 0B7,3 bed,3 bath,house
189900,2439 RIVERSTONE RD SE,T2C 4E2,1 bed,1 bath,house
179900,8200 4 Street NE,T2K 0K5,1 bed,1 bath,condo
434900,186 EVANSCREST PL NW,T3P 1J5,3 bed,2 + 1 bath,house
369900,72 BRALORNE CRES SW,T2W 0Y8,4 bed,1 + 1 bath,house
1590000,14 VALOUR Circle SW,T3E 7V5,3 bed,3 + 1 bath,townhouse
400000,403 - 317 19 AVE SW,T2S 0E1,1 bed,1 + 1 bath,condo
280000,148 ABALONE PL NE,T2A 6N1,3 bed,1 + 1 bath,house
530000,89 CREEKSIDE WAY SW,T2X 4A8,3 bed,2 + 1 bath,house
259900,209 - 214 SHERWOOD SQ NW,T3R 1T6,3 bed,2 bath,condo
319900,7 - 12625 24 ST SW,T2W 4B1,2 bed,2 + 2 bath,townhouse
269000,420 - 33 ARBOUR GROVE CLOSE NW,T3G 4K2,2 bed,2 bath,condo
209900,202 - 920 68 AVE SW,T2V 0N6,2 bed,1 bath,condo
165000,25 - 333 BRAXTON PL SW,T2W 2E7,2 bed,1 bath,house
290000,21 RICHELIEU Court SW,T3E 7E9,3 bed,2 + 2 bath,townhouse
419900,202 COVEPARK PL NE,T3K 6A1,3 bed,2 bath,house
269900,43 SKYVIEW POINT Link NE,T3N 0L7,3 bed,2 + 1 bath,townhouse
228822,302 - 1330 15 AVE SW,T3C 3N7,2 bed,1 bath,condo
189000,3404 - 16320 24 ST SW,T2Y 5A1,2 bed,1 bath,condo
343800,72 RIVERBROOK WAY SE,T2C 3R6,4 bed,2 bath,house
849000,7516 SPRINGBANK WAY SW,T3H 4V4,3 bed,3 + 1 bath,house
240000,2B Millview   Way SW,T2Y 3E7,2 bed,1 bath,townhouse
698000,5814 DALGLEISH RD NW,T3A 1K5,N/A bed,N/A bath,house
599900,127 GLOUCESTER CRES SW,T3E 4V4,4 bed,2 bath,house
970000,4927 21 ST SW,T2T 5B7,3 bed,2 + 1 bath,house
384900,58 HAWKWOOD BLVD NW,T3G 2R9,3 bed,2 + 1 bath,house
409200,144 CITADEL HILLS GREEN NW,T3G 3T5,5 bed,3 + 1 bath,house
259900,212 - 12 SAGE HILL TERR NW,T3R 0W6,2 bed,2 bath,condo
369900,1025 NEW BRIGHTON GDNS SE,T2Z 0Y1,4 bed,2 + 1 bath,house
404900,218 148 AVE NW,T3P 1N1,3 bed,2 + 1 bath,house
599000,4 STRATHWOOD BAY SW,T3H 1V6,3 bed,3 bath,house
650000,3524 42 ST SW,T3E 3M8,4 bed,3 + 1 bath,house
635000,216 NOLANCREST RISE NW,T3R 0T3,4 bed,2 + 1 bath,house
760000,159 MARQUIS GROVE SE,T3M 1M6,4 bed,2 + 1 bath,house
549900,542 SUNMILLS DR SE,T2X 2L5,4 bed,3 bath,house
975000,2603 45 ST SW,T3E 3S9,6 bed,4 + 1 bath,house
